date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:50:39	7561/7561	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:39%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1add__lvalue__reference__if__not__pointer_3_01T_00_01typename_01std_1_1enable__if_3f0a21468c95cc5203b09ce751e87359c.html	first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1add__lvalue__reference__if__not__pointer_3_01T_00_01typename_01std_1_1enable__if_3f0a21468c95cc5203b09ce751e87359c.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:40	7648/7648	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:40%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1add__const__past__pointer.html	first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1add__const__past__pointer.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:40	7589/7589	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:40%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1add__const__past__pointer_3_01T_00_01typename_01std_1_1enable__if_3_01std_1_1is__pfef337b9499f0a6035ecfd11eec0c4e6.html	first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1add__const__past__pointer_3_01T_00_01typename_01std_1_1enable__if_3_01std_1_1is__pfef337b9499f0a6035ecfd11eec0c4e6.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:41	6319/6319	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:40%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1DenseMapInfo.html	first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1DenseMapInfo.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:41	8265/8265	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:41%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1DenseMapInfo_3_01T_01_5_01_4.html	first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1DenseMapInfo_3_01T_01_5_01_4.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:42	8282/8282	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:41%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1DenseMapInfo_3_01char_01_4.html	first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1DenseMapInfo_3_01char_01_4.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:42	8326/8326	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:42%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1DenseMapInfo_3_01unsigned_01_4.html	first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1DenseMapInfo_3_01unsigned_01_4.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:42	8387/8387	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:42%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1DenseMapInfo_3_01unsigned_01long_01_4.html	first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1DenseMapInfo_3_01unsigned_01long_01_4.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:43	8448/8448	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:43%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1DenseMapInfo_3_01unsigned_01long_01long_01_4.html	first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1DenseMapInfo_3_01unsigned_01long_01long_01_4.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
15:50:43	8271/8271	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20Jan%202016%2007:50:43%20GMT	http://first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1DenseMapInfo_3_01int_01_4.html	first.wpi.edu/FRC/roborio/release/docs/cpp/structllvm_1_1DenseMapInfo_3_01int_01_4.html	(from http://first.wpi.edu/FRC/roborio/release/docs/cpp/annotated.html)
